Date/Time,Environment:Site Daylight Saving Time Status [](Hourly),Environment:Site Day Type Index [](Hourly),AHU1 LIGHTS:Lights Electric Power [W](Hourly),AHU2 LIGHTS:Lights Electric Power [W](Hourly),AHU3 LIGHTS:Lights Electric Power [W](Hourly),AHU4 LIGHTS:Lights Electric Power [W](Hourly),AHU1:Zone Thermostat Air Temperature [C](Hourly),AHU1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),AHU2:Zone Thermostat Air Temperature [C](Hourly),AHU2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),AHU3:Zone Thermostat Air Temperature [C](Hourly),AHU3:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),AHU4:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),AHU1 VRF TERMINAL UNIT:Zone VRF Air Terminal Total Cooling Rate [W](Hourly),AHU2 VRF TERMINAL UNIT:Zone VRF Air Terminal Total Cooling Rate [W](Hourly),AHU3 VRF TERMINAL UNIT:Zone VRF Air Terminal Total Cooling Rate [W](Hourly),AHU4 VRF TERMINAL UNIT:Zone VRF Air Terminal Total Cooling Rate [W](Hourly),LG ARUB121BTE4 VRF HEAT PUMP:VRF Heat Pump Total Cooling Rate [W](Hourly),LG ARUB121BTE4 VRF HEAT PUMP:VRF Heat Pump Part Load Ratio [](Hourly),VRFCOOLCAPFT:Performance Curve Output Value [](Hourly) 
 01/06  23:00:00,0,3,0,0,0,65,25.56013203,25.56,25.56029956,25.56,25.33760967,25.56,25.56,244.2264773,0,0,661.8667594,1234.296398,0.15,0.765983197
 01/06  24:00:00,0,3,0,0,0,65,25.56014486,25.56,25.5603006,25.56,25.39200238,25.56,25.56,275.2544448,0,0,668.5023214,1332.933897,0.15,0.774369668
 01/07  01:00:00,0,4,0,15,0,65,25.56013972,25.56,25.56027488,25.56,25.41336009,25.56,25.56,255.6164371,0,0,666.3487237,1325.862513,0.15,0.775277837
 01/07  02:00:00,0,4,0,15,0,65,25.56011759,25.56,25.56025909,25.56,25.3661468,25.56,25.56,203.4449767,0,0,669.4223221,1315.270565,0.15,0.775297498
 01/07  03:00:00,0,4,0,13,0,65,25.56010793,25.56,25.56025378,25.56,25.31198543,25.56,25.56,181.1992066,0,0,671.4698951,1312.144149,0.15,0.776124704
 01/07  04:00:00,0,4,0,14,0,65,25.56007356,25.56,25.56032206,25.56,25.22618043,25.56,25.56,87.68213865,0,0,669.710743,1086.563003,0.15,0.752660842
 01/07  05:00:00,0,4,0,14,0,65,25.56005731,25.56,25.56036661,25.56,25.06075767,25.56,25.56,0.5351576,0,0,670.9610598,949.2726638,0.15,0.726968274
 01/07  06:00:00,0,4,0,19,0,65,25.56005912,25.56,25.56036834,25.56,24.96924323,25.56,25.56,0,0,0,668.6368269,884.4621393,0.15,0.707314769
 01/07  07:00:00,0,4,14,14,0,65,25.56005283,25.56,25.56038784,25.56,24.96749011,25.56,25.56,19.35527472,0,0,668.2057904,965.4810495,0.15,0.734388291
 01/07  08:00:00,0,4,199,210,196,65,22.31484738,22.22,22.3101946,22.22,22.27252742,22.22,22.22,3395.642308,3372.202499,1907.064477,1052.812487,11195.38661,0.249019356,0.816789223
 01/07  09:00:00,0,4,214,919,288,74,22.22513377,22.22,22.22345192,22.22,22.22395909,22.22,22.22,1471.59323,2414.658137,966.7146627,924.6481067,7183.58101,0.164642248,0.805594418
 01/07  10:00:00,0,4,197,865,293,65,22.22526541,22.22,22.22381649,22.22,22.22411878,22.22,22.22,2132.998294,2970.34799,1459.008267,863.9612849,8838.671358,0.203441245,0.802089249
 01/07  11:00:00,0,4,220,968,345,65,22.22549952,22.22,22.22405084,22.22,22.22436501,22.22,22.22,2618.272021,3466.36655,1780.153482,846.4452808,10128.57187,0.234161282,0.798620756
 01/07  12:00:00,0,4,223,982,284,65,22.2257824,22.22,22.22428999,22.22,22.22461801,22.22,22.22,3207.1437,3988.187586,2127.963564,842.9466662,11589.21413,0.27089705,0.789878545
 01/07  13:00:00,0,4,224,997,321,65,22.22529123,22.22,22.22399728,22.22,22.22419216,22.22,22.22,3912.065292,4434.391066,3719.518855,850.3387277,14349.94297,0.337091811,0.785907031
 01/07  14:00:00,0,4,223,976,340,65,22.22517128,22.22,22.22397138,22.22,22.22408363,22.22,22.22,4933.711631,4856.83959,4472.676507,861.1660962,16566.57907,0.390057531,0.784095762
 01/07  15:00:00,0,4,224,991,259,65,22.2252323,22.22,22.22405246,22.22,22.22416953,22.22,22.22,4855.223822,4704.782672,3971.758409,871.7246934,15842.88137,0.375403761,0.779087011
 01/07  16:00:00,0,4,223,984,337,65,22.22558697,22.22,22.22429501,22.22,22.22449159,22.22,22.22,4076.165608,4279.439478,3183.038785,867.3283913,13837.62374,0.329932252,0.774201246
 01/07  17:00:00,0,4,218,962,318,65,22.22569201,22.22,22.22437025,22.22,22.22461333,22.22,22.22,3441.637551,3951.304947,2493.255611,858.0837219,12169.49433,0.292650424,0.767648845
 01/07  18:00:00,0,4,223,949,356,65,22.22572249,22.22,22.2244002,22.22,22.22465525,22.22,22.22,3308.622669,3629.19008,2325.705968,847.2025094,11533.4787,0.279143595,0.762679498
 01/07  19:00:00,0,4,217,928,347,65,22.2209371,22.22,22.22079558,22.22,22.22078095,22.22,22.22,2353.21601,2767.558333,1368.171971,833.6500679,8734.549995,0.213469049,0.755375121
 01/07  20:00:00,0,4,165,624,219,65,24.40216551,25.56,24.62458708,25.56,23.99513947,25.56,25.56,0,0,0,0,0,0,0.755118103
 01/07  21:00:00,0,4,54,24,60,65,25.50339613,25.56,25.37348133,25.56,24.89760472,25.56,25.56,0,0,0,442.5011485,536.6651721,8.33E-02,0.696680367
 01/07  22:00:00,0,4,0,0,0,65,25.541331,25.56,25.27823625,25.56,24.83980247,25.56,25.56,0,0,0,339.5473452,365.8183396,7.50E-02,0.627486038
 01/07  23:00:00,0,4,0,0,0,65,25.38726731,25.56,25.08852469,25.56,24.54625961,25.56,25.56,0,0,0,0,0,0,0.624477812
 01/07  24:00:00,0,4,0,0,0,65,25.15979313,25.56,24.93423803,25.56,24.24741367,25.56,25.56,0,0,0,0,0,0,0.624477812
 01/08  01:00:00,0,5,0,15,0,65,24.93250166,25.56,24.81748521,25.56,23.97821866,25.56,25.56,0,0,0,0,0,0,0.624477812
 01/08  02:00:00,0,5,0,15,0,65,24.6866797,25.56,24.73720333,25.56,23.70111871,25.56,25.56,0,0,0,0,0,0,0.624477812
 01/08  03:00:00,0,5,0,13,0,65,24.26858717,25.56,24.49384678,25.56,23.20733523,25.56,25.56,0,0,0,0,0,0,0.624477812
 01/08  04:00:00,0,5,0,14,0,65,23.89559743,25.56,24.20531372,25.56,22.76224725,25.56,25.56,0,0,0,0,0,0,0.624477812
 01/08  05:00:00,0,5,0,14,0,65,23.49338571,25.56,23.90404161,25.56,22.28846427,25.56,25.56,0,0,0,0,0,0,0.624477812
 01/08  06:00:00,0,5,0,19,0,65,23.17925266,25.56,23.67666535,25.56,21.94863783,25.56,25.56,0,0,0,0,0,0,0.624477812
 01/08  07:00:00,0,5,14,14,0,65,22.9551643,25.56,23.46094901,25.56,21.70674834,25.56,25.56,0,0,0,0,0,0,0.624477812
 01/08  08:00:00,0,5,199,210,196,65,22.22122742,22.22,22.22238681,22.22,21.88691429,22.22,22.22,538.5414294,992.7791187,0,1475.436455,3879.799754,0.159679257,0.580753674
 01/08  09:00:00,0,5,214,919,288,74,20.75226143,22.22,22.23883209,22.22,20.33750734,22.22,22.22,0,0,0,0,0,0,0.569619678
 01/08  10:00:00,0,5,197,865,293,65,20.83546699,22.22,22.92381286,22.22,20.47102368,22.22,22.22,0,0,0,0,0,0,0.569619678
 01/08  11:00:00,0,5,220,968,345,65,21.61967866,22.22,23.87568649,22.22,21.24915842,22.22,22.22,0,0,0,0,0,0,0.610700247
 01/08  12:00:00,0,5,223,982,284,65,22.21624379,22.22,22.30345514,22.22,22.05590388,22.22,22.22,594.1908572,2349.811335,0,1318.112921,5277.287955,0.17028984,0.584493746
 01/08  13:00:00,0,5,224,997,321,65,22.22079589,22.22,22.22056182,22.22,22.21784961,22.22,22.22,1766.183206,2777.280477,556.689282,1030.756119,7538.24496,0.239133165,0.581764236
 01/08  14:00:00,0,5,223,976,340,65,22.22077819,22.22,22.22055422,22.22,22.22057029,22.22,22.22,2531.604224,3580.724579,1186.353378,930.6655873,9644.815005,0.298879948,0.595524473
 01/08  15:00:00,0,5,224,991,259,65,22.22136929,22.22,22.22097292,22.22,22.22109124,22.22,22.22,2658.498184,3425.592618,1675.993244,891.7602327,10068.94867,0.303291131,0.612939368
 01/08  16:00:00,0,5,223,984,337,65,22.22217403,22.22,22.22155467,22.22,22.22169762,22.22,22.22,2147.655611,2860.251607,1508.591327,864.1821682,8792.859401,0.263513625,0.615996711
 01/08  17:00:00,0,5,218,962,318,65,22.22321169,22.22,22.2222904,22.22,22.22248961,22.22,22.22,1981.561627,2670.93335,1113.584985,844.1283297,8019.401431,0.24290209,0.609434452
 01/08  18:00:00,0,5,223,949,356,65,22.22156289,22.22,22.2212484,22.22,22.22127737,22.22,22.22,2326.144677,2421.570111,1278.82401,830.1634977,8266.85059,0.254064051,0.601017913
 01/08  19:00:00,0,5,217,928,347,65,22.2199977,22.22,22.22002887,22.22,22.22001638,22.22,22.22,1752.925675,2195.542089,777.0784008,815.497324,6946.093661,0.207673577,0.617547852
 01/08  20:00:00,0,5,165,624,219,65,23.81911793,25.56,24.08177242,25.56,23.34270212,25.56,25.56,0,0,0,0,0,0,0.620794764
 01/08  21:00:00,0,5,54,24,60,65,24.53963811,25.56,24.48502484,25.56,23.78660574,25.56,25.56,0,0,0,0,0,0,0.620794764
 01/08  22:00:00,0,5,0,0,0,65,24.60246958,25.56,24.40883105,25.56,23.75555225,25.56,25.56,0,0,0,0,0,0,0.620794764
 01/08  23:00:00,0,5,0,0,0,65,24.72910802,25.56,24.54924022,25.56,23.86052259,25.56,25.56,0,0,0,0,0,0,0.620794764
 01/08  24:00:00,0,5,0,0,0,65,24.70594827,25.56,24.58094811,25.56,23.81263493,25.56,25.56,0,0,0,0,0,0,0.620794764
 01/09  01:00:00,0,6,0,15,0,65,24.51776258,25.56,24.47974433,25.56,23.58208781,25.56,25.56,0,0,0,0,0,0,0.620794764
 01/09  02:00:00,0,6,0,15,0,65,24.44905896,25.56,24.54812456,25.56,23.50024833,25.56,25.56,0,0,0,0,0,0,0.620794764
 01/09  03:00:00,0,6,0,13,0,65,24.46463792,25.56,24.6846801,25.56,23.52213545,25.56,25.56,0,0,0,0,0,0,0.620794764
 01/09  04:00:00,0,6,0,14,0,65,24.44382297,25.56,24.69585665,25.56,23.50421221,25.56,25.56,0,0,0,0,0,0,0.620794764
 01/09  05:00:00,0,6,0,14,0,65,24.33777719,25.56,24.65168525,25.56,23.38022269,25.56,25.56,0,0,0,0,0,0,0.620794764
 01/09  06:00:00,0,6,0,19,0,65,24.50173857,25.56,24.85674262,25.56,23.58378766,25.56,25.56,0,0,0,0,0,0,0.620794764
 01/09  07:00:00,0,6,14,14,0,65,24.65947106,25.56,24.98312884,25.56,23.75565003,25.56,25.56,0,0,0,0,0,0,0.620794764
 01/09  08:00:00,0,6,199,210,196,65,22.24882219,22.22,22.2570654,22.22,22.22532441,22.22,22.22,2082.718059,2436.347238,684.1812781,1501.44285,8116.137917,0.207088385,0.716018607
 01/09  09:00:00,0,6,214,919,288,74,22.22112326,22.22,22.22108284,22.22,22.22101688,22.22,22.22,456.6372747,1589.754676,0,1111.483882,4250.441664,0.15,0.70386381
 01/09  10:00:00,0,6,197,865,293,65,22.22174002,22.22,22.22134959,22.22,22.22136955,22.22,22.22,1190.151414,2277.368003,415.2111889,935.7036537,6220.684352,0.15951396,0.738515731
 01/09  11:00:00,0,6,220,968,345,65,22.22338554,22.22,22.22239637,22.22,22.22270086,22.22,22.22,2149.036169,3095.551668,1168.992791,872.694917,8698.088418,0.212504014,0.755551955
 01/09  12:00:00,0,6,223,982,284,65,22.22505308,22.22,22.22363231,22.22,22.22402078,22.22,22.22,2847.356547,3648.821999,1624.328526,848.3881966,10387.22822,0.255167174,0.751630558
 01/09  13:00:00,0,6,224,997,321,65,22.22492494,22.22,22.22363259,22.22,22.22396444,22.22,22.22,3291.611741,3965.28286,1973.605826,843.9528932,11497.07026,0.288925043,0.734686868
 01/09  14:00:00,0,6,223,976,340,65,22.22462496,22.22,22.22344437,22.22,22.2237532,22.22,22.22,3395.748379,4279.449735,2014.625836,846.6286462,11960.85977,0.306111774,0.721378321
 01/09  15:00:00,0,6,224,991,259,65,22.22446519,22.22,22.22334606,22.22,22.22357907,22.22,22.22,3266.733534,3963.34815,2235.309216,852.2318733,11741.18199,0.308450113,0.702731366
 01/09  16:00:00,0,6,223,984,337,65,22.2240479,22.22,22.2230557,22.22,22.22321404,22.22,22.22,2974.147578,3637.623846,2304.211826,846.8027088,11184.1952,0.301023639,0.685921932
 01/09  17:00:00,0,6,218,962,318,65,22.22383091,22.22,22.22290561,22.22,22.22305471,22.22,22.22,2927.578206,3585.756191,2168.885774,840.001691,10942.69893,0.29756276,0.678886891
 01/09  18:00:00,0,6,223,949,356,65,22.22329024,22.22,22.22258219,22.22,22.22269029,22.22,22.22,3315.493809,3219.952345,2195.526577,833.9747528,10985.59011,0.298764052,0.67880185
 01/09  19:00:00,0,6,217,928,347,65,22.22048176,22.22,22.22042457,22.22,22.2204101,22.22,22.22,2113.050979,2503.517954,1113.800991,823.5272248,7962.872086,0.216061474,0.680431107
 01/09  20:00:00,0,6,165,624,219,65,24.15745348,25.56,24.37634817,25.56,23.70995005,25.56,25.56,0,0,0,0,0,0,0.683117365
 01/09  21:00:00,0,6,54,24,60,65,25.1014166,25.56,24.96361169,25.56,24.39098014,25.56,25.56,0,0,0,0,0,0,0.683117365
 01/09  22:00:00,0,6,0,0,0,65,25.22561605,25.56,24.94495466,25.56,24.41966057,25.56,25.56,0,0,0,0,0,0,0.683117365
 01/09  23:00:00,0,6,0,0,0,65,25.26099063,25.56,25.00904617,25.56,24.40884506,25.56,25.56,0,0,0,0,0,0,0.683117365
 01/09  24:00:00,0,6,0,0,0,65,25.05601047,25.56,24.88538128,25.56,24.14762382,25.56,25.56,0,0,0,0,0,0,0.683117365
 01/10  01:00:00,0,7,0,8,0,65,24.67823049,25.56,24.62901914,25.56,23.6785336,25.56,25.56,0,0,0,0,0,0,0.683117365
 01/10  02:00:00,0,7,0,0,0,65,24.48411158,25.56,24.53207524,25.56,23.43721373,25.56,25.56,0,0,0,0,0,0,0.683117365
 01/10  03:00:00,0,7,0,0,0,65,24.37177644,25.56,24.49808161,25.56,23.3129341,25.56,25.56,0,0,0,0,0,0,0.683117365
 01/10  04:00:00,0,7,0,0,0,65,24.27483792,25.56,24.42452218,25.56,23.21391423,25.56,25.56,0,0,0,0,0,0,0.683117365
 01/10  05:00:00,0,7,0,3,0,65,24.18130237,25.56,24.38826583,25.56,23.12227993,25.56,25.56,0,0,0,0,0,0,0.683117365
 01/10  06:00:00,0,7,0,3,0,65,23.98388508,25.56,24.22769436,25.56,22.9049974,25.56,25.56,0,0,0,0,0,0,0.683117365
 01/10  07:00:00,0,7,0,3,0,65,23.68327144,25.56,23.95937471,25.56,22.53365507,25.56,25.56,0,0,0,0,0,0,0.683117365
 01/10  08:00:00,0,7,157,7,174,65,23.70707242,25.56,24.34077629,25.56,22.56663699,25.56,25.56,0,0,0,0,0,0,0.683117365
 01/10  09:00:00,0,7,165,381,233,65,21.66118041,22.22,22.61796594,22.22,21.21559272,22.22,22.22,315.3934896,423.0869946,35.15726347,87.82575118,916.1077833,2.32E-02,0.72772734
 01/10  10:00:00,0,7,159,979,333,65,21.9673589,22.22,23.49179273,22.22,21.50506806,22.22,22.22,4.638023129,991.8199911,0,413.4713962,1619.230577,4.95E-02,0.731023712
 01/10  11:00:00,0,7,158,964,324,65,22.22115118,22.22,22.22095115,22.22,22.11378462,22.22,22.22,640.2423213,1872.987353,7.052901916,1321.914302,4928.749986,0.151912367,0.649115907
 01/10  12:00:00,0,7,165,954,334,65,22.22106025,22.22,22.22066453,22.22,22.21876472,22.22,22.22,1777.458438,2727.493246,728.6135114,1023.011663,7664.399692,0.206611922,0.683627782
 01/10  13:00:00,0,7,165,975,322,65,22.22192374,22.22,22.2213342,22.22,22.22154129,22.22,22.22,2978.620152,3939.535231,1707.737887,920.8930462,10967.35857,0.27955967,0.723777131
 01/10  14:00:00,0,7,165,987,345,65,22.2231915,22.22,22.22231067,22.22,22.22258213,22.22,22.22,3586.520514,4166.782653,2868.000059,884.4658315,12933.93229,0.317427098,0.75219209
 01/10  15:00:00,0,7,165,987,324,65,22.22384082,22.22,22.22285214,22.22,22.22309882,22.22,22.22,3483.352721,4029.581027,2689.114508,867.8783343,12496.40095,0.304047735,0.758769137
 01/10  16:00:00,0,7,165,959,342,65,22.22061829,22.22,22.22051071,22.22,22.22051036,22.22,22.22,3625.719963,3839.695843,2591.944507,858.5559053,12341.79379,0.298494499,0.763338159
 01/10  17:00:00,0,7,201,818,287,65,22.22000819,22.22,22.22000931,22.22,22.22000724,22.22,22.22,3882.381764,3423.345536,2694.765982,851.7643204,12277.8885,0.294524159,0.76959684
 01/10  18:00:00,0,7,53,0,42,65,25.13417353,25.56,24.58963302,25.56,24.98349742,25.56,25.56,989.8482506,0,92.21691746,427.3629207,1892.108451,0.11,0.775263414
 01/10  19:00:00,0,7,0,0,0,65,25.55938704,25.56,25.40313446,25.56,25.4875382,25.56,25.56,370.549115,0,0,585.7024825,1164.510402,0.15,0.733719205
 01/10  20:00:00,0,7,128,504,174,65,25.56014117,25.56,25.53563073,25.56,25.41025267,25.56,25.56,270.9486405,0,0,625.7380244,1428.495561,0.15,0.754164752
 01/10  21:00:00,0,7,22,17,25,68,25.56007295,25.56,25.51325591,25.56,25.23608858,25.56,25.56,90.25150932,0,0,644.8254217,931.7912134,0.15,0.68202465
 01/10  22:00:00,0,7,26,123,43,65,25.56005706,25.56,25.54902285,25.56,25.13207935,25.56,25.56,69.90042411,0,0,651.9375117,942.8845494,0.15,0.68216516
 01/10  23:00:00,0,7,0,0,0,65,25.56005862,25.56,25.52255443,25.56,25.06278917,25.56,25.56,33.98045781,0,0,656.5125233,887.0345026,0.15,0.667733806
 01/10  24:00:00,0,7,0,0,0,65,25.56005562,25.56,25.51555733,25.56,25.02453106,25.56,25.56,28.59394175,0,0,660.4232857,885.5530305,0.15,0.665822564
 01/11  01:00:00,0,1,0,0,0,65,25.56005725,25.56,25.50839432,25.56,25.03150921,25.56,25.56,34.95119985,0,0,662.8351657,894.3561486,0.15,0.666922171
 01/11  02:00:00,0,1,0,0,0,65,25.5600583,25.56,25.52291897,25.56,24.98959859,25.56,25.56,1.176111325,0,0,663.3918284,858.7819746,0.15,0.657432388
 01/11  03:00:00,0,1,0,2,0,65,25.56006311,25.56,25.49477305,25.56,24.90921592,25.56,25.56,0,0,0,664.4435992,774.8489018,0.15,0.635283971
 01/11  04:00:00,0,1,0,0,0,65,25.5600708,25.56,25.44972031,25.56,24.81083063,25.56,25.56,0,0,0,663.5083862,760.2451777,0.15,0.632143655
 01/11  05:00:00,0,1,0,0,0,65,25.55922263,25.56,25.45544532,25.56,24.79517218,25.56,25.56,0,0,0,549.3242299,613.898289,0.125,0.624979875
 01/11  06:00:00,0,1,0,0,0,65,25.5331905,25.56,25.33914209,25.56,24.67166393,25.56,25.56,0,0,0,0,0,0,0.613739944
 01/11  07:00:00,0,1,0,0,0,65,25.45723845,25.56,25.30708642,25.56,24.56186136,25.56,25.56,0,0,0,0,0,0,0.613739944
 01/11  08:00:00,0,1,0,0,0,65,25.39741486,25.56,25.30033569,25.56,24.47835506,25.56,25.56,0,0,0,0,0,0,0.613739944
 01/11  09:00:00,0,1,0,0,0,65,25.53676923,25.56,25.50707309,25.56,24.6887769,25.56,25.56,28.20430317,0,0,639.0827686,854.171949,8.75E-02,0.67715146
 01/11  10:00:00,0,1,0,0,0,65,25.56014914,25.56,25.56008484,25.56,25.11896368,25.56,25.56,394.7488961,0.436420002,0,807.5116782,1900.00806,0.15,0.764687531
 01/11  11:00:00,0,1,0,36,0,65,25.56037036,25.56,25.56009653,25.56,25.52172894,25.56,25.56,834.5562501,186.3361185,0,753.243489,2845.729644,0.15,0.793854212
 01/11  12:00:00,0,1,119,56,96,65,25.56061513,25.56,25.56029913,25.56,25.55946064,25.56,25.56,1400.787434,620.3368734,190.4828428,735.318055,4341.92328,0.15,0.812975588
 01/11  13:00:00,0,1,53,97,59,65,25.56070055,25.56,25.56045697,25.56,25.56018054,25.56,25.56,1523.292745,813.7403635,299.7368015,728.4467353,4761.835582,0.15,0.822531752
 01/11  14:00:00,0,1,107,134,120,65,25.56048256,25.56,25.56039763,25.56,25.56030173,25.56,25.56,1510.175717,676.7286705,570.2361213,731.6694513,4885.907815,0.15,0.829383359
 01/11  15:00:00,0,1,110,47,122,65,25.56046957,25.56,25.56011857,25.56,25.56011154,25.56,25.56,842.4268444,60.82783287,0.334763278,732.4359731,2939.312225,0.15,0.814668791
 01/11  16:00:00,0,1,105,110,117,65,25.5604091,25.56,25.56006369,25.56,25.56012535,25.56,25.56,734.854241,42.09733027,0,725.9389036,2709.659475,0.15,0.814202486
 01/11  17:00:00,0,1,58,69,64,65,25.56036321,25.56,25.56006338,25.56,25.56014349,25.56,25.56,735.9903466,0,0,712.1986377,2518.380972,0.15,0.813772592
 01/11  18:00:00,0,1,79,0,89,65,25.56054182,25.56,25.56006617,25.56,25.56014052,25.56,25.56,1341.280239,62.40625465,250.2328459,704.6797834,3734.813581,0.15,0.834801005
 01/11  19:00:00,0,1,0,0,0,65,25.56037192,25.56,25.56010625,25.56,25.56019163,25.56,25.56,643.0403314,0,0,695.7508595,2190.34786,0.15,0.80954091
 01/11  20:00:00,0,1,0,0,0,65,25.56031338,25.56,25.56018468,25.56,25.56030778,25.56,25.56,490.5347042,0,0,687.2053055,1803.469798,0.15,0.797817102
 01/11  21:00:00,0,1,0,0,0,65,25.56022475,25.56,25.5602114,25.56,25.55249755,25.56,25.56,398.337356,0,0,683.3797747,1617.080974,0.15,0.786807033
 01/11  22:00:00,0,1,27,151,49,65,25.56016449,25.56,25.56019212,25.56,25.51542663,25.56,25.56,316.2301932,0,0,679.8495446,1552.505024,0.15,0.782487114
 01/11  23:00:00,0,1,0,0,0,65,25.56014236,25.56,25.56029207,25.56,25.43655523,25.56,25.56,256.2302956,0,0,680.377631,1298.720105,0.15,0.764949963
 01/11  24:00:00,0,1,0,0,0,65,25.56013513,25.56,25.56029655,25.56,25.37719828,25.56,25.56,233.5599848,0,0,673.9599023,1281.914899,0.15,0.764760204
 01/12  01:00:00,0,2,0,3,0,65,25.56013248,25.56,25.56027215,25.56,25.34613088,25.56,25.56,218.4944298,0,0,672.3290697,1279.676228,0.15,0.766106626
 01/12  02:00:00,0,2,0,0,0,65,25.56010046,25.56,25.56026846,25.56,25.31691917,25.56,25.56,199.1966609,0,0,671.1439438,1316.207819,0.15,0.770399594
 01/12  03:00:00,0,2,0,0,0,65,25.56010644,25.56,25.56028458,25.56,25.27794133,25.56,25.56,165.4840301,0,0,671.1471202,1187.657194,0.15,0.758738931
 01/12  04:00:00,0,2,0,0,0,66,25.56008409,25.56,25.56029337,25.56,25.2407141,25.56,25.56,165.353146,0,0,670.1566555,1225.21777,0.15,0.764698153
 01/12  05:00:00,0,2,0,0,0,65,25.5600911,25.56,25.56029109,25.56,25.25000125,25.56,25.56,174.1350045,0,0,664.5314224,1235.986556,0.15,0.768470585
 01/12  06:00:00,0,2,0,0,0,65,25.56012325,25.56,25.56025333,25.56,25.31429111,25.56,25.56,258.0766793,0,0,664.3238932,1355.669937,0.15,0.778868389
 01/12  07:00:00,0,2,0,0,0,65,25.560181,25.56,25.56019827,25.56,25.45377107,25.56,25.56,350.3438878,0,0,663.7284788,1562.433135,0.15,0.793983414
 01/12  08:00:00,0,2,156,40,181,65,22.32507801,22.22,22.31749841,22.22,22.29563802,22.22,22.22,3786.136796,3507.856052,2437.72397,1053.25746,12265.58413,0.271184187,0.821882193
 01/12  09:00:00,0,2,217,951,307,65,22.225926,22.22,22.22406255,22.22,22.22460281,22.22,22.22,2036.670096,2943.282767,1196.793007,915.768528,8503.576455,0.191249885,0.820823668
 01/12  10:00:00,0,2,180,979,320,65,22.22721848,22.22,22.22400548,22.22,22.22581037,22.22,22.22,2243.184488,3373.414941,1396.244121,859.6411533,9290.785502,0.208372714,0.823122656
 01/12  11:00:00,0,2,164,940,332,65,22.22762448,22.22,22.22419735,22.22,22.22624587,22.22,22.22,2535.113776,3497.894405,1645.728196,830.703305,9930.395158,0.222520015,0.823854434
 01/12  12:00:00,0,2,165,928,299,65,22.2272887,22.22,22.22287423,22.22,22.22609042,22.22,22.22,2705.419521,4173.927456,1742.714497,821.583499,10881.65526,0.243276245,0.825743497
 01/12  13:00:00,0,2,165,909,325,65,22.22760182,22.22,22.22247175,22.22,22.22640415,22.22,22.22,2699.414771,4200.801561,1751.378418,816.670855,10907.72418,0.242885518,0.829047982
 01/12  14:00:00,0,2,165,975,320,65,22.22789342,22.22,22.22326815,22.22,22.22664836,22.22,22.22,2604.139078,3659.77081,1619.838334,815.2465494,10121.87075,0.22613186,0.826342341
 01/12  15:00:00,0,2,165,947,317,65,22.2273527,22.22,22.22339357,22.22,22.22615245,22.22,22.22,2673.482794,3794.906089,1804.347585,811.8002919,10516.46781,0.234716806,0.827074418
 01/12  16:00:00,0,2,159,943,304,65,22.22798632,22.22,22.22279621,22.22,22.2265799,22.22,22.22,2623.407914,4069.856643,1852.005948,810.6499776,10794.45391,0.240290736,0.829295437
 01/12  17:00:00,0,2,165,940,355,65,22.22838371,22.22,22.22398534,22.22,22.226892,22.22,22.22,2815.425477,3692.089297,2012.018329,804.4667497,10751.07076,0.240026898,0.826875204
